S.No,Sector,Portal Name,Portal URL,Status
1105,Environment & Natural Resources,Central Soil and Materials Research Station (CSMRS),https://csmrs.gov.in/,Working
1106,Environment & Natural Resources,Central Water Commission (CWC),https://cwc.gov.in/,Working
1107,Environment & Natural Resources,(Error: Message: no such element: Unab),(Error),Extraction Error
1108,Environment & Natural Resources,Centre for Marine Living Resources and Ecology (CMLRE),https://www.cmlre.gov.in/,Working
1109,Environment & Natural Resources,Chandigarh Pollution Control Committee,https://chocmms.nic.in/,Working
1110,Environment & Natural Resources,"Chhattisgarh Environment Conservation Board, Raipur",https://www.enviscecb.org/,Working
1111,Environment & Natural Resources,"Climate Change Department, Gujarat",https://ccd.gujarat.gov.in/,Connection Failed
1112,Environment & Natural Resources,Command Area Development &amp; Water Management Information System (CADWM-IS),https://cadwm.gov.in/,Connection Failed
1113,Environment & Natural Resources,Commission for Air Quality Management in National Capital Region and Adjoining Areas,https://caqm.nic.in/,Timeout
1114,Environment & Natural Resources,"Commissioner of Rehabilitation and Resettlement, Andhra Pradesh",https://aprr.gov.in/,Connection Failed
1115,Environment & Natural Resources,Customized Rainfall Information System (CRIS),https://hydro.imd.gov.in/,Working
1116,Environment & Natural Resources,"Cyclone Warning Centre, Visakhapatnam, Andhra Pradesh",https://mausam.imd.gov.in/visakhapatnam,Working
1117,Environment & Natural Resources,Delhi Commission for Protection of Child Rights (DCPCR),https://dcpcr.delhi.gov.in/,Working
1118,Environment & Natural Resources,Delhi Commission for Safai Karamcharis,https://dcsk.delhi.gov.in/,Working
1119,Environment & Natural Resources,"Department of Water Resources, Rajasthan",https://water.rajasthan.gov.in/wr,Working
1120,Environment & Natural Resources,"Devasthan Department, Rajasthan",https://edevasthan.rajasthan.gov.in/forms/home.aspx,Working
1121,Environment & Natural Resources,Digital Archive of Publication of Zoological Survey of India (ZSI),https://faunaofindia.nic.in/,Timeout
1122,Environment & Natural Resources,"Directorate of Civil Aviation, Gujarat",https://cad.gujarat.gov.in/,Working
1123,Environment & Natural Resources,"Directorate of Environment and Climate Change, Punjab",https://decc.punjab.gov.in/,Connection Failed
1124,Environment & Natural Resources,"Directorate of coir development, Kerala",https://coir.kerala.gov.in/,Error (403)
1125,Environment & Natural Resources,"Drinking Water &amp; Sanitation Department, Tripura",https://dws.tripura.gov.in/,Dead (404)
1126,Environment & Natural Resources,"Dust Pollution Control Self Assessment, Delhi Pollution Control Committee (DPCC)",https://dustcontroldpcc.delhi.gov.in/,Working
1127,Environment & Natural Resources,"EIACP (PC-RP) on Environmental Problems of Mining, Dhanbad",https://ismenvis.nic.in/,Connection Failed
1128,Environment & Natural Resources,"EIACP Centre on Himalayan Ecology, Almora",https://gbpihedenvis.nic.in/,Connection Failed
1129,Environment & Natural Resources,"EIACP Centre on Plants and Pollution, Lucknow",https://nbrienvis.nic.in/,Connection Failed
1130,Environment & Natural Resources,"EIACP HUB: Jharkhand Status of Environment and Related Issues, Jharkhand",https://jharenvis.nic.in/,Connection Failed
1131,Environment & Natural Resources,"EIACP PC Resource Partner (RP) on Avian Ecology, Mumbai",https://bnhsenvis.nic.in/,Connection Failed
1132,Environment & Natural Resources,"EIACP PC-HuB State of Environment and Related Issues, Tamil Nadu",https://tnenvis.nic.in/,Connection Failed
1133,Environment & Natural Resources,"EIACP PC-Hub: Himachal Pradesh Status of Environment and Related Issues, Himachal Pradesh",https://hpenvis.nic.in/,Connection Failed
1134,Environment & Natural Resources,"EIACP Programme Centre - Wildlife and Protected Areas Management, Dehradun, Uttarakhand",https://wiienvis.nic.in/,Connection Failed
1135,Environment & Natural Resources,"EIACP Programme Centre on Climate Change and Public Health, Hyderabad",https://iictenvis.nic.in/,Connection Failed
1136,Environment & Natural Resources,"ENVIS Centre of Odisha's State of Environment, Odisha",https://orienvis.nic.in/,Connection Failed
1137,Environment & Natural Resources,"ENVIS Centre on Biogeochemistry Jawaharlal Nehru University, New Delhi",https://jnuenvis.nic.in/,Connection Failed
1138,Environment & Natural Resources,ENVIS Centre on Control of Pollution-Central Pollution Control Board (CPCB),https://cpcbenvis.nic.in/,Connection Failed
1139,Environment & Natural Resources,"ENVIS Centre on Faunal Diversity, Kolkata",https://zsienvis.nic.in/,Connection Failed
1140,Environment & Natural Resources,(Error: Message: no such element: Unab),(Error),Extraction Error
1141,Environment & Natural Resources,"ENVIS Centre on Tripura State Pollution Control Board, Agartala",https://trpenvis.nic.in/,Connection Failed
1142,Environment & Natural Resources,"ENVIS Centre, Maharashtra",https://mahenvis.nic.in/,Connection Failed
1143,Environment & Natural Resources,"ENVIS Environmental Information System, Indian Centre for Plastic in the Environment (ICPE)",https://icpe.in/,Working
1144,Environment & Natural Resources,"ENVIS Hub, Manipur",https://manenvis.nic.in/,Connection Failed
1145,Environment & Natural Resources,"ENVIS Resource Partner on Biodiversity, Kolkata",https://bsienvis.nic.in/,Connection Failed
1146,Environment & Natural Resources,"Enviornment Department, Delhi",https://environment.delhi.gov.in/,Working
1147,Environment & Natural Resources,"Environment &amp; Climate Change Department, Goa",https://envcc.goa.gov.in/,Error (401)
1148,Environment & Natural Resources,Environment Education Programme,https://eepmoefcc.nic.in/,Too Many Redirects
1149,Environment & Natural Resources,(Error: Message: no such element: Unab),(Error),Extraction Error
1150,Environment & Natural Resources,"Environment Surveillance Centre (M.P Pollution Control Board), Madhya Pradesh",https://erc.mp.gov.in/,Working
1151,Environment & Natural Resources,"Environment, Forest and Climate Change Department, Uttar Pradesh",https://upforest.gov.in/,Connection Failed
1152,Environment & Natural Resources,"Environmental Planning &amp; Coordination Organisation (EPCO), Madhya Pradesh",https://epco.mp.gov.in/,Timeout
1153,Environment & Natural Resources,Farakka Barrage Project (FBP),https://fbp.gov.in/,Connection Failed
1154,Environment & Natural Resources,(Error: Message: no such element: Unab),(Error),Extraction Error
1155,Environment & Natural Resources,First Census of Springs,https://wrcensus-spring.mowr.gov.in/,Connection Failed
1156,Environment & Natural Resources,"Flood Management Improvement Support Centre (FMISC), Bihar",https://fmiscwrdbihar.gov.in/,Working
1157,Environment & Natural Resources,"Forest Department, Telangana",https://forests.telangana.gov.in/,Working
1158,Environment & Natural Resources,Forest Soil Health Card Portal,https://forestsoilhealthcards.icfre.gov.in/,Working
1159,Environment & Natural Resources,"Forest, Ecology &amp; Environment Department",https://ladakh.gov.in/forest-ecology-environment-department,Working
1160,Environment & Natural Resources,Galvanizing Organic Bio-Agro Resources Dhan (GOBARdhan),https://gobardhan.sbm.gov.in/,Working
1161,Environment & Natural Resources,"Ganga Flood Control Commission (GFCC), Patna",https://gfcc.gov.in/,Timeout
1162,Environment & Natural Resources,Godavari River Management Board,https://grmb.gov.in/,Timeout
1163,Environment & Natural Resources,Green Skill Development Programme (GSDP),https://gsdp-envis.gov.in/,Timeout
1164,Environment & Natural Resources,"Ground Water Department, Telangana",https://gwrms.telangana.gov.in/,Timeout
1165,Environment & Natural Resources,"Ground Water Department, Uttar Pradesh",https://upgwd.gov.in/,Working
1166,Environment & Natural Resources,"Gujarat Ecological Education and Research (GEER) Foundation, Gujarat",https://geerfoundation.gujarat.gov.in/,Dead (404)
1167,Environment & Natural Resources,"Gujarat Environment Management Institute (GEMI), Gujarat",https://gemi.gujarat.gov.in/,Working
1168,Environment & Natural Resources,"Hydrology Project, Water Resources Department, Gujarat",https://swhydrology.gujarat.gov.in/,Working
1169,Environment & Natural Resources,"ICFRE - Rain Forest Research Institute, Jorhat, Assam",https://rfri.icfre.gov.in/,Working
1170,Environment & Natural Resources,(Error: Message: no such element: Unab),(Error),Extraction Error
1171,Environment & Natural Resources,India Climate and Energy Dashboard,https://iced.niti.gov.in/,Working
1172,Environment & Natural Resources,India Water Resources Information System,https://india-water.gov.in/,Working
1173,Environment & Natural Resources,India Water Resources Information System,https://indiawris.gov.in/,Working
1174,Environment & Natural Resources,India Water Week,https://indiawaterweek.in/,Working
1175,Environment & Natural Resources,"Indian Institute of Forest Management (IIFM), Bhopal",https://iifm.ac.in/,Server Error
1176,Environment & Natural Resources,Indian Institute of Tropical Meteorology (IITM),https://www.tropmet.res.in/,Working
1177,Environment & Natural Resources,Indian National Tsunami Early Warning System,https://tsunami.incois.gov.in/,Connection Failed
1178,Environment & Natural Resources,Jal Jeevan Mission,https://jaljeevanmission.gov.in/,Working
1179,Environment & Natural Resources,Jal Jeevan Mission - Reports,https://ejalshakti.gov.in/,Working
1180,Environment & Natural Resources,Jal Jeevan Mission Training Portal,https://ejalshakti.gov.in/krc,Working
1181,Environment & Natural Resources,"Jalanidhi - Kerala Rural water Supply and Sanitation Agency, Kerala",https://jalanidhi.kerala.gov.in/,Working
1182,Environment & Natural Resources,"Jammu and Kashmir Forest Protection Force, Jammu and Kashmir",https://jkfpf.nic.in/,Connection Failed
1183,Environment & Natural Resources,"Jan Shikayat Portal, Bihar",https://biharbhumiplus.bihar.gov.in/pg,Connection Failed
1184,Environment & Natural Resources,"Karnataka State Highways Improvement Project (KSHIP), Karnataka",https://www.kship.in/,Working
1185,Environment & Natural Resources,"Kolkata Environmental Improvement Investment Program (KEIIP), West Bengal",https://www.keiip.in/,Working
1186,Environment & Natural Resources,"Kundal Academy of Development, Administration and Management (Forests), Maharashtra",https://www.kundalforestacademy.gov.in/,Working
1187,Environment & Natural Resources,"Land Stability Reporting, Sikkim",https://stabilityreport.sikkim.gov.in/,Dead (404)
1188,Environment & Natural Resources,LiFE LiFEStyle for Environment,https://missionlife-moefcc.nic.in/,Working
1189,Environment & Natural Resources,"MAUSAM - Quarterly Journal of Meteorology, Hydrology and Geophysics",https://metnet.imd.gov.in/imdmausam,Working
1190,Environment & Natural Resources,"METNET : An e-Governance Intra-IMD Portal, New Delhi",https://metnet.imd.gov.in/,Working
1191,Environment & Natural Resources,Maharashtra Water Resources Regulatory Authority (MWRRA),https://mwrra.maharashtra.gov.in/,Working
1192,Environment & Natural Resources,(Error: Message: no such element: Unab),(Error),Extraction Error
1193,Environment & Natural Resources,"Meteorological Center, Bengaluru",https://mausam.imd.gov.in/bengaluru,Working
1194,Environment & Natural Resources,"Meteorological Center, Raipur",https://mausam.imd.gov.in/raipur,Working
1195,Environment & Natural Resources,"Meteorological Centre, Ahmedabad",https://mausam.imd.gov.in/ahmedabad,Working
1196,Environment & Natural Resources,"Meteorological Centre, Thiruvananthapuram",https://mausam.imd.gov.in/thiruvananthapuram,Working
1197,Environment & Natural Resources,"Meteorological Centre, Bhubaneswar",https://mausam.imd.gov.in/bhubaneswar,Working
1198,Environment & Natural Resources,"Meteorological Centre, Hyderabad",https://mausam.imd.gov.in/hyderabad,Working
1199,Environment & Natural Resources,"Meteorological Centre, Shimla",https://mausam.imd.gov.in/shimla,Working
1200,Environment & Natural Resources,"Ministry of Environment, Forest and Climate Change (MoEFCC)",https://moef.gov.in/,Working
1201,Environment & Natural Resources,"Mumbai City Collectorate, Property Card Information System, Maharashtra",https://prcmumbai.nic.in/,Timeout
1202,Environment & Natural Resources,(Error: Message: no such element: Unab),(Error),Extraction Error
1203,Environment & Natural Resources,"Nagaland Pollution Control Board, Nagaland",https://npcb.nagaland.gov.in/,Working
1204,Environment & Natural Resources,Narmada Control Authority,https://nca.gov.in/,Connection Failed
1205,Environment & Natural Resources,(Error: Message: no such element: Unab),(Error),Extraction Error
1206,Environment & Natural Resources,"National Centre for Sustainable Coastal Management (NCSCM), Chennai",https://www.ncscm.res.in/,Connection Failed
1207,Environment & Natural Resources,National Hydrology Project (NHP),https://nhp.mowr.gov.in/,Working
1208,Environment & Natural Resources,National Mineral Development Corporation Limited (NMDC),https://www.nmdc.co.in/,Dead (404)
1209,Environment & Natural Resources,"National Mission for Clean Ganga (NMCG), New Delhi",https://nmcg.nic.in/,Connection Failed
1210,Environment & Natural Resources,National River Conservation Directorate (NRCD),https://nrcd.nic.in/,Connection Failed
1211,Environment & Natural Resources,"National Tiger Conservation Authority (NTCA), New Delhi",https://ntca.gov.in/,Working
1212,"Finance, Banking & Insurance","ARTHWAHINI - Management System for TreasuryNet, Maharashtra",https://arthwahini.mahakosh.gov.in/,Working
1213,"Finance, Banking & Insurance","Abua Budget Portal, Jharkhand",https://finance.jharkhand.gov.in/budgetvichar/default.aspx,Connection Failed
1214,"Finance, Banking & Insurance",(Error: Message: no such element: Unab),(Error),Extraction Error
1215,"Finance, Banking & Insurance",Ahmedabad Customs,https://ahmedabadcustoms.gov.in/,Connection Failed
1216,"Finance, Banking & Insurance","Aid Accounts and Audit Division, New Delhi",https://caaa.gov.in/,Working
1217,"Finance, Banking & Insurance","Air Cargo Complex, Mumbai Customs",https://accmumbai.gov.in/,Timeout
1218,"Finance, Banking & Insurance","Airport Special Cargo, Mumbai Customs Zone - III",https://airportspecialcargo.gov.in/,Timeout
1219,"Finance, Banking & Insurance",Andhra Pradesh Temples Portal,https://www.aptemples.ap.gov.in/,Working
1220,"Finance, Banking & Insurance",Anubhav Portal,https://pensionersportal.gov.in/anubhav,Dead (404)
